FIPS,vaccgivenpercaptia,Hesitancy,dosewastedpercapita,vacc_complete,Census2019,vaccnum,UrbRur,demrep,demv,repv,mystate
48371,1.523731277,0.12,0.240346331,98.9,15823,9236,6,Republican,1382,3215,TX
48373,1.364808288,0.14,0.210503768,98.9,51353,24994,6,Republican,5387,18573,TX
48375,1.230703062,0.13,0.771860495,98.9,117415,54963,3,Republican,9921,22820,TX
48377,2.649612172,0.12,0.236127685,98.9,6704,6351,6,Democrate,1463,721,TX
48379,0.962921528,0.13,0,98.9,12514,4591,6,Republican,842,5155,TX
48381,1.234538497,0.1,0.088611823,98.9,137713,64792,3,Republican,12802,50796,TX
48383,0.934788257,0.15,0,98.9,3849,1484,6,Republican,172,942,TX
48385,1.338933951,0,0,98.9,3452,1721,6,Republican,320,1643,TX
48387,1.069283873,0.13,0.036513349,98.9,12023,4988,6,Republican,1246,4517,TX
48389,3.013269905,0.12,0.321169254,98.9,15976,13685,5,Republican,1395,2254,TX
48391,1.448330455,0.12,0,98.9,6948,3726,6,Republican,1108,2210,TX
48393,0.81147541,0,0,98.9,854,268,6,Republican,17,529,TX
48395,1.169380344,0,0,98.9,17074,7612,4,Republican,2374,5646,TX
48397,1.538798075,0,0,98.9,104915,62424,2,Republican,16412,36726,TX
48399,1.118764614,0.13,0.754481684,98.9,10264,4521,6,Republican,552,3807,TX
48401,1.013693343,0.13,0.059331691,98.9,54406,21359,4,Republican,4629,16534,TX
48403,1.002276608,0.14,0.03538228,98.9,10542,3888,6,Republican,669,4784,TX
48405,1.096758529,0.14,1.125045526,98.9,8237,3347,6,Republican,980,3007,TX
48407,0.896184899,0.14,0,98.9,28859,9902,6,Republican,2337,10161,TX
48409,1.47350517,0.12,0.125640641,98.9,66730,37558,3,Republican,8988,16516,TX
48411,1.027415359,0.13,0,98.9,6055,2391,6,Republican,287,2308,TX
48413,1.066237021,0.12,3.070533477,98.9,2793,1170,6,Republican,211,940,TX
48415,1.18930731,0,0,98.9,16703,7786,5,Republican,818,4983,TX
48417,0.96906585,0.13,0.027871363,98.9,3265,1201,6,Republican,130,1484,TX
48419,0.935150748,0,0,98.9,25274,9143,6,Republican,2068,7975,TX
48421,0.883520847,0,0,98.9,3022,1057,6,Republican,91,886,TX
48423,1.21260059,0.12,0.421703881,98.9,232751,108759,4,Republican,29615,69080,TX
48425,1.192156004,0,0,98.9,9128,4104,2,Republican,768,4105,TX
48427,2.687930314,0.11,0.126189408,98.9,64633,66044,5,Democrate,9123,8247,TX
48429,0.942985266,0.13,0.450459107,98.9,9366,3451,6,Republican,397,3385,TX
48431,1.008520527,0,0,98.9,1291,512,6,Republican,51,584,TX
48433,1.042222222,0.13,0.222222222,98.9,1350,543,6,Republican,116,615,TX
48435,1.146186441,0.12,0.421610169,98.9,3776,1664,6,Republican,322,1222,TX
48437,1.054751926,0.12,0.595511694,98.9,7397,2978,6,Republican,478,1845,TX
48439,1.495247834,0.11,0.22396273,98.9,2102515,1207994,1,Democrate,411567,409741,TX
48441,1.322637901,0.12,0.15160033,98.9,138034,70241,4,Republican,14588,39547,TX
48443,1.420103093,0,0,98.9,776,406,6,Republican,119,334,TX
48445,1.092486018,0.11,0.265137392,98.9,12337,5187,6,Republican,757,2812,TX
48447,1.047301799,0.13,0,98.9,1501,612,6,Republican,82,806,TX
48449,1.022687023,0,0,98.9,32750,13061,5,Republican,2856,7570,TX
48451,1.290696309,0.11,0.098305369,98.9,119200,60392,4,Republican,12239,32313,TX
48453,1.939565322,0.09,0.411488955,98.9,1273954,904744,1,Democrate,435860,161337,TX
48455,1.03364958,0.16,0,98.9,14651,5694,5,Republican,1323,5579,TX
48457,0.96996124,0.14,0.117109635,98.9,21672,7905,6,Republican,1403,8194,TX
48459,0.893851939,0.13,0.063827749,98.9,41753,14328,4,Republican,2877,15809,TX
48461,1.037735849,0.12,1.146568225,98.9,3657,1460,6,Republican,170,1178,TX
48463,1.475150518,0.11,0.254029393,98.9,26741,14792,5,Republican,4073,6174,TX
48465,1.852299847,0,0,98.9,49025,34166,5,Republican,6771,8284,TX
48467,0.979943453,0.13,0.100954232,98.9,56590,21229,6,Republican,3516,22270,TX
48469,1.295621389,0.11,0.30769732,98.9,92084,45244,4,Republican,10380,23358,TX
48471,1.25845884,0.14,0.269956558,98.9,72971,35319,5,Republican,7884,15375,TX
48473,1.068819462,0.11,0,98.9,55246,23132,2,Republican,8191,14260,TX
48475,0.9144024,0.12,0.076012669,98.9,11998,4285,6,Republican,764,3241,TX
48477,1.351987069,0,0,98.9,35882,18251,5,Republican,4261,12959,TX
48479,3.298794153,0.1,0.359943178,98.9,276652,305607,3,Democrate,41820,25898,TX
48481,1.299475407,0.11,0.454495139,98.9,41556,21001,5,Republican,4694,11926,TX
48483,1.112143987,0.12,0.229825949,98.9,5056,2136,6,Republican,168,2159,TX
48485,1.368834606,0.13,0.245004916,98.9,132230,69630,4,Republican,13161,32069,TX
48487,1.355235336,0,0,98.9,12769,6734,5,Republican,956,3524,TX
48489,1.823063957,0.1,0.551362487,98.9,21358,14368,5,Democrate,3108,2441,TX
48491,1.880167843,0.09,0.109617967,98.9,590551,413949,2,Democrate,143795,139729,TX
48493,1.381907186,0,0,98.9,51070,26985,2,Republican,6350,18463,TX
48495,0.986142322,0.12,0.109862672,98.9,8010,3130,6,Republican,358,1753,TX
48497,0.9878115,0,0,98.9,69984,27412,2,Republican,4973,27032,TX
48499,1.157052197,0.13,0.038757988,98.9,45539,19723,6,Republican,3509,19049,TX
48501,1.033054057,0,0,98.9,8713,3520,6,Republican,420,2174,TX
48503,1.055802332,0,0,98.9,18010,7444,6,Republican,1034,7110,TX
48505,1.566612596,0.11,0.392834474,98.9,14179,8596,5,Republican,1826,2033,TX
48507,1.367060811,0.11,0.063766892,98.9,11840,6187,6,Democrate,2864,1490,TX
49001,1.300596125,0.12,0.574515648,97.7,6710,3301,6,Republican,357,2695,UT
49003,1.416033258,0.12,0.203761196,97.7,56046,29780,3,Republican,4473,21548,UT
49005,1.612203696,0.1,0.203633983,97.7,128289,76675,4,Republican,16650,38032,UT
49007,1.397106974,0.13,0.247471045,97.7,20463,10397,5,Republican,2392,6693,UT
49009,1.932631579,0,0,97.7,950,664,6,Republican,111,496,UT
49011,1.845679516,0.1,0.296505298,97.7,355481,244514,3,Republican,57411,104135,UT
49013,1.219179456,0.13,0.450747317,97.7,19938,9182,6,Republican,843,7513,UT
49015,1.245605274,0.13,0.099680384,97.7,10012,4698,6,Republican,572,4207,UT
49017,1.573747773,0.12,0.262720253,97.7,5051,2946,6,Republican,514,2158,UT
49019,1.952532294,0.13,0.114414599,97.7,9754,6783,6,Democrate,2806,2248,UT
49021,1.245773993,0.12,0.46791517,97.7,54839,25880,5,Republican,4892,18989,UT
49023,1.011566947,0.12,0.107264708,97.7,12017,4601,3,Republican,645,5087,UT
49025,1.44420492,0.12,1.312579254,97.7,7886,4069,6,Republican,1083,2998,UT
49027,1.231346679,0.12,0.551410373,97.7,13188,6158,6,Republican,624,5404,UT
49029,1.471296602,0.1,0.288931046,97.7,12124,6709,3,Republican,1086,5181,UT
49031,1.076402975,0.12,0,97.7,1479,585,6,Republican,86,773,UT
49033,1.484091824,0.1,0,97.7,2483,1337,6,Republican,180,1157,UT
49035,2.001099586,0.1,0.259585828,97.7,1160437,835219,1,Democrate,289906,230174,UT
49037,1.822315129,0.13,0.041024301,97.7,15308,10241,6,Republican,3113,3535,UT
49039,1.12207893,0.12,0.194964285,97.7,30939,13105,6,Republican,1794,10459,UT
49041,1.202960222,0.12,0.222340426,97.7,21620,9786,6,Republican,1084,9052,UT
49043,2.639743742,0.1,0.527013881,97.7,42145,38406,5,Democrate,15244,10252,UT
49045,1.605336359,0.12,0.142016911,97.7,72259,43695,2,Republican,8943,21014,UT
49047,1.186321151,0.13,0.499524263,97.7,35734,15935,5,Republican,1663,13261,UT
49049,1.560896524,0.11,0.240497615,97.7,636235,379248,3,Republican,76033,192812,UT
49051,1.68000352,0,0,97.7,34091,21205,5,Republican,6187,10795,UT
49053,1.459916871,0.1,0.283825948,97.7,177556,95069,4,Republican,20530,67294,UT
49055,1.515676872,0.12,0,97.7,2711,1507,6,Republican,365,1229,UT
49057,1.675719507,0.11,0.226122446,97.7,260213,163165,3,Republican,40695,65949,UT
50001,2.282296,0.04,0.987682519,73.4,36777,27152,6,Democrate,14967,6292,VT
50003,1.340992388,0.04,0.865407387,73.4,35470,15886,5,Democrate,12705,7114,VT
50005,1.141199613,0.04,0.644350348,73.4,29993,11422,6,Democrate,9011,6551,VT
50007,2.320685823,0.04,0.678898971,73.4,163774,126517,4,Democrate,74961,21017,VT
50009,1.111309427,0.04,18.28865812,73.4,6163,2403,5,Republican,1405,1773,VT
50011,1.106149549,0.04,0.272337152,73.4,49402,18815,4,Democrate,13611,11274,VT
50013,2.591430546,0.04,0.053766413,73.4,7235,6123,4,Democrate,2905,1810,VT
50015,1.973345951,0.04,0.399219304,73.4,25362,16596,6,Democrate,10240,4163,VT
50017,1.637685172,0.04,1.044545203,73.4,28892,15973,5,Democrate,10304,6187,VT
50019,1.757961312,0.04,0.539224026,73.4,27037,16310,6,Democrate,7147,6512,VT
50021,2.12041381,0.04,0.439672802,73.4,58191,41571,5,Democrate,18230,14672,VT
50023,1.497200774,0.04,0.317810611,73.4,58409,28633,5,Democrate,25191,8928,VT
50025,2.141206006,0.04,1.0390081,73.4,42222,29869,6,Democrate,18767,6440,VT
50027,1.535850496,0.04,0.370073735,73.4,55062,28386,5,Democrate,23376,9971,VT
51001,2.101157321,0.06,0.34289516,78.4,32316,24428,6,Republican,7578,9172,VA
51003,1.72830879,0.05,0.387770969,78.4,109330,73067,4,Democrate,42466,20804,VA
51005,0.916958277,0.06,1.024024226,78.4,14860,5903,6,Republican,2243,5859,VA
51007,0.744617725,0.07,0.429136554,78.4,13145,4480,2,Republican,2411,5390,VA
51009,1.257712387,0.06,0.223065971,78.4,31605,14973,3,Republican,5672,11041,VA
51011,0.711457482,0.06,0.44403243,78.4,15911,5165,3,Republican,2418,6702,VA
51013,1.975430878,0.04,0.382009948,78.4,236842,176467,1,Democrate,105344,22318,VA
51015,1.256399058,0.07,0.450011911,78.4,75558,37463,4,Republican,10840,30714,VA
51017,1.07788763,0,0,78.4,4147,1822,6,Republican,646,1834,VA
51019,1.150486727,0.06,0.828613745,78.4,78997,35978,3,Republican,12176,35600,VA
51021,0.937579618,0.07,2.144745223,78.4,6280,2518,6,Republican,532,2903,VA
51023,1.271671803,0.06,0.864418445,78.4,33419,16853,3,Republican,5700,15099,VA
51025,1.455055141,0.07,0.724231409,78.4,16231,8955,6,Democrate,4552,3357,VA
51027,1.254618168,0.08,0.418729766,78.4,21004,10201,6,Republican,1587,8311,VA
51029,0.963552601,0.07,0.62205505,78.4,17148,6819,4,Republican,3471,4544,VA
51031,0.986535483,0.07,0.110522001,78.4,54885,22115,3,Republican,8070,21245,VA
51033,1.0217738,0.06,0.584052075,78.4,30725,13298,2,Republican,7657,8336,VA
51035,0.814272767,0.07,0.271994898,78.4,29791,10029,6,Republican,2842,12659,VA
51036,1.973861841,0.06,4.529656757,78.4,6963,5698,2,Democrate,2624,1761,VA
51037,0.912373737,0.07,1.803872054,78.4,11880,4599,6,Republican,2317,3815,VA
51041,1.48621323,0.05,0.563293292,78.4,352802,203958,2,Democrate,106935,93326,VA
51043,1.872494699,0.06,0.798481428,78.4,14619,9697,2,Republican,3920,5192,VA
51045,0.754044046,0,0,78.4,5131,1703,3,Republican,587,2536,VA
51047,1.208231157,0.06,1.150499002,78.4,52605,25963,2,Republican,10617,16012,VA
51049,0.852597664,0.07,0.531010874,78.4,9932,3682,6,Republican,2227,3019,VA
51051,1.290613214,0.08,0.394817712,78.4,14318,6934,5,Republican,1503,5748,VA
51053,1.218014294,0.07,0.137471973,78.4,28544,13899,2,Republican,6224,8695,VA
51057,1.076965215,0,0,78.4,10953,5071,6,Republican,3038,3075,VA
51059,2.264871045,0.04,0.285526678,78.4,1147532,919401,2,Democrate,419943,168401,VA
51061,1.769102244,0.06,0.296369099,78.4,71222,47202,2,Republican,17565,25106,VA
51063,0.909708553,0.06,0.615023176,78.4,15749,6026,4,Republican,3004,6225,VA
51065,1.804143748,0.06,0.386321966,78.4,27270,17510,4,Republican,7414,8155,VA
51067,1.160558153,0.06,0.704882053,78.4,56042,24882,3,Republican,8381,20895,VA
51069,1.245462587,0.06,0.708844177,78.4,89313,43910,4,Republican,17207,30558,VA
51071,1.177870813,0.06,0.202631579,78.4,16720,7658,4,Republican,2156,6876,VA
51073,1.816107958,0.06,0.501874264,78.4,37348,23972,2,Republican,6964,14875,VA
51075,1.788447775,0.06,1.720793163,78.4,23753,15923,2,Republican,6685,9966,VA
51077,1.079228296,0.07,0,78.4,15550,6519,6,Republican,1535,6529,VA
51079,1.012361875,0.05,0.119077653,78.4,19819,9121,4,Republican,4163,6866,VA
51081,0.910815102,0.07,0,78.4,11336,4250,6,Democrate,2627,1914,VA
51083,1.099997051,0.07,0.240217039,78.4,33911,14986,6,Republican,7666,10418,VA
51085,1.514485088,0.06,0.378013474,78.4,107766,64436,2,Republican,25307,44318,VA
51087,1.37012194,0.05,0.450746332,78.4,330818,184644,2,Democrate,116572,63440,VA
51089,0.968194315,0.07,0.022153213,78.4,50557,20089,5,Republican,9127,16725,VA
51091,1.821917808,0.07,0,78.4,2190,1343,6,Republican,417,1092,VA
51093,1.292759169,0.06,0.497237867,78.4,37109,19535,2,Republican,9399,13707,VA
51095,1.375821648,0.05,0.31289939,78.4,76523,43528,2,Democrate,25553,23153,VA
51097,1.335658363,0.06,0.61252669,78.4,7025,3670,6,Republican,1590,2450,VA
51099,0.969593084,0.06,0.207482486,78.4,26836,11187,6,Republican,5404,8446,VA
51101,1.369664101,0.06,0.009097271,78.4,17148,9049,2,Republican,3260,7320,VA
51103,1.632556824,0.06,0.298594737,78.4,10603,6507,6,Republican,3368,3697,VA
51105,1.364257354,0.08,0.614396106,78.4,23423,12133,6,Republican,1489,8365,VA
51107,2.087176995,0.04,0.141491229,78.4,413538,312366,2,Democrate,138372,82088,VA
51109,0.943044878,0,0,78.4,37591,15626,6,Republican,8269,13294,VA
51111,1.381272548,0.07,0.56264349,78.4,12196,6203,6,Republican,2418,3537,VA
51113,1.577256617,0.06,0.501319659,78.4,13261,7543,6,Republican,2698,5300,VA
51115,1.763300883,0,0,78.4,8834,5535,2,Republican,1825,3901,VA
51117,1.036420702,0.07,0.05623304,78.4,30587,13197,6,Republican,6803,9266,VA
51119,1.87006237,0.06,0.100926101,78.4,10582,6824,6,Republican,2491,4196,VA
51121,1.289937586,0.06,0.228233623,78.4,98535,46675,4,Democrate,23218,20629,VA
51125,1.515338245,0.15,0,78.4,14930,8559,4,Republican,4327,4812,VA
51127,1.322766446,0.06,0.2523494,78.4,23091,12132,2,Republican,4621,9631,VA
51131,2.068317677,0.06,0.141332195,78.4,11710,8512,6,Democrate,3667,2955,VA
51133,1.373790823,0.06,0.066473749,78.4,12095,6611,6,Republican,3252,4485,VA
51135,1.078453256,0.07,0.020548845,78.4,15232,6606,6,Republican,2971,4027,VA
51137,1.042589944,0.06,0.083668457,78.4,37051,16433,6,Republican,7995,12426,VA
51139,0.926198644,0.07,0.528240315,78.4,23902,9195,6,Republican,3007,9345,VA
51141,1.08660836,0.07,0.398114493,78.4,17608,7197,6,Republican,1954,7485,VA
51143,1.066325347,0.07,0.447807933,78.4,60354,25560,5,Republican,10115,23751,VA
51145,0.830770268,0,0,78.4,29652,11482,2,Republican,5320,14055,VA
51147,0.692132269,0,0,78.4,22802,7034,6,Democrate,4973,4434,VA
51149,1.222642297,0.07,0.454071389,78.4,38353,20595,2,Republican,7103,10103,VA
51153,2.054361253,0.05,0.27317125,78.4,470335,353861,2,Democrate,142863,81222,VA
51155,1.106268551,0.06,0.156875422,78.4,34027,15098,4,Republican,4925,12127,VA
51157,1.442876526,0.06,0.758887381,78.4,7370,3970,2,Republican,2096,2812,VA
51159,0.979386014,0.06,0.532306328,78.4,9023,3768,6,Republican,1513,2547,VA
51161,1.141411675,0.06,0.173242308,78.4,94186,46854,3,Republican,21801,34268,VA
51163,1.111947902,0.07,0.22482612,78.4,22573,10496,6,Republican,4086,8088,VA
51165,1.058183238,0.06,0.402657783,78.4,81948,35763,4,Republican,12644,30349,VA
51167,1.236966825,0.08,0.430038366,78.4,26586,12707,6,Republican,2373,10879,VA
51169,1.482194195,0.08,0.638087731,78.4,21566,12492,3,Republican,1692,9063,VA
51171,1.362871423,0.07,0.166911225,78.4,43616,21997,6,Republican,6836,16463,VA
51173,1.293017539,0.07,0.761260962,78.4,30104,14935,6,Republican,3008,10963,VA
51175,0.892632295,0.06,0,78.4,17631,6626,6,Republican,3969,5730,VA
51177,1.068428587,0.06,0.210123702,78.4,136215,61546,2,Republican,34307,39411,VA
51179,1.616344632,0.06,0.127457778,78.4,152882,92793,2,Democrate,40245,37636,VA
51181,1.500778574,0.07,0.081438804,78.4,6422,3621,6,Democrate,2397,2025,VA
51183,0.893807689,0.07,0.009588673,78.4,11159,4021,2,Democrate,2827,2219,VA
51185,1.191821653,0.08,0.397142505,78.4,40595,18321,5,Republican,3205,16731,VA
51187,0.894532417,0,0,78.4,40164,15062,2,Republican,6603,14069,VA
51191,1.580815035,0.07,0.27327875,78.4,53740,31710,3,Republican,6617,21679,VA
51193,1.086372467,0,0,78.4,18015,8250,6,Republican,4501,5318,VA
51195,1.327394805,0.08,0.410052698,78.4,37383,18648,5,Republican,3110,13366,VA
51197,1.06599498,0.07,0.274961651,78.4,28684,11484,6,Republican,3143,11733,VA
51199,1.892149971,0.05,0.497231986,78.4,68280,47026,2,Republican,17683,20241,VA
51510,1.775961563,0.04,0.132065886,78.4,159428,105621,1,Democrate,66240,14544,VA
51520,1.891719365,0.07,0.345722467,78.4,16762,11810,3,Republican,2313,5347,VA
51530,0.787434393,0,0,78.4,6478,2403,6,Republican,825,1863,VA
51540,1.220306351,0,0,78.4,47266,24396,4,Democrate,20696,3094,VA
51550,1.295452039,0.06,0.580729879,78.4,244835,131313,2,Democrate,66377,58180,VA
51570,0.7791019,0,0,78.4,17370,6274,2,Republican,2972,6007,VA
51580,0.753521127,0,0,78.4,5538,1882,6,Republican,964,1580,VA
51590,0.742782939,0,0,78.4,40044,13618,5,Democrate,11710,7428,VA
51595,0.739992518,0,0,78.4,5346,1771,6,Democrate,1612,754,VA
51600,1.654356967,0,0,78.4,24019,16655,2,Democrate,9174,4007,VA
51610,1.305192584,0,0,78.4,14617,8274,2,Democrate,7146,1490,VA
51620,0.85703527,0,0,78.4,7967,3067,6,Democrate,2525,1487,VA
51630,0.923887588,0,0,78.4,29036,11896,2,Democrate,8517,4037,VA
51640,0.79801481,0,0,78.4,6347,2382,6,Republican,777,1838,VA
51650,1.629209724,0.06,0.411776076,78.4,134510,84400,2,Democrate,46220,18430,VA
51660,0.821393542,0,0,78.4,53016,20193,4,Democrate,11022,5591,VA
51670,0.712148786,0,0,78.4,22529,7155,2,Democrate,5430,4020,VA
51678,0.84555466,0,0,78.4,7446,2940,6,Democrate,1791,906,VA
51680,0.669944504,0,0,78.4,82168,25189,3,Democrate,18048,17097,VA
51683,1.104320312,0,0,78.4,41085,20002,2,Democrate,10356,6256,VA
51685,0.990616775,0,0,78.4,17478,7725,2,Democrate,3992,1979,VA
51690,0.858690457,0,0,78.4,12554,4949,5,Democrate,3766,2165,VA
51700,1.371081043,0.07,0.152512205,78.4,179225,95223,2,Democrate,53099,26377,VA
51710,1.8961284,0.07,0.552529023,78.4,242742,172737,1,Democrate,64440,23443,VA
51720,0.715398141,0,0,78.4,3981,1303,5,Republican,464,1109,VA
51730,0.793179353,0,0,78.4,31346,11024,2,Democrate,12389,1584,VA
51735,0.931953386,0,0,78.4,12271,5358,2,Republican,2054,5605,VA
51740,1.317538507,0.07,0.20496197,78.4,94398,48092,2,Democrate,30948,12755,VA
51750,0.772535481,0.22,0,78.4,18249,6396,4,Democrate,3358,2786,VA
51760,1.060116475,0.06,0.096191567,78.4,230436,99368,1,Democrate,92175,16603,VA
51770,0.965938089,0.07,0.119201557,78.4,99143,41223,3,Democrate,26773,15607,VA
51775,0.984467017,0,0,78.4,25301,11824,3,Republican,5148,7683,VA
51790,1.020375421,0,0,78.4,24932,11703,4,Democrate,6981,5695,VA
51800,1.419594389,0.06,0.231130846,78.4,92108,50363,2,Democrate,28676,20082,VA
51810,1.703500647,0.05,0.29256357,78.4,449974,287961,1,Democrate,117393,105087,VA
51820,0.967609368,0,0,78.4,22630,9819,4,Republican,4961,5507,VA
51830,0.878293433,0,0,78.4,14954,5959,2,Democrate,4790,1963,VA
51840,0.989671629,0,0,78.4,28078,12124,4,Democrate,6610,5221,VA
53001,1.603763199,0.07,0.317970275,96,19983,12343,5,Republican,1814,3907,WA
53003,1.226020724,0.07,0.293906651,96,22582,9798,4,Republican,4250,7319,WA
53005,1.60842507,0.08,0.681187925,96,204390,119106,3,Republican,38706,60365,WA
53007,1.998989637,0.08,0.511411917,96,77200,55599,4,Republican,19349,22746,WA
53009,2.141495649,0.07,0.551214907,96,77331,54231,5,Democrate,24721,23062,WA
53011,1.912709092,0.08,0.232469211,96,488241,327436,2,Democrate,140324,126303,WA
53013,1.362609787,0.07,0.36336261,96,3985,1882,4,Republican,668,1754,WA
53015,1.696327977,0.08,0.295723961,96,110593,67020,4,Republican,23938,34424,WA
53017,1.689493196,0.08,0.381795574,96,43429,27311,4,Republican,7811,12955,WA
53019,1.624491937,0.09,0.32332503,96,7627,4443,6,Republican,1486,2771,WA
53021,1.435183046,0.08,0.301348428,96,95222,51956,3,Republican,13340,18039,WA
53023,1.302921348,0,0,96,2225,895,6,Republican,366,1069,WA
53025,1.532900863,0.08,0.168192934,96,97733,57030,5,Republican,11819,24764,WA
53027,1.749896751,0.08,0.455176456,96,75061,47176,5,Republican,17354,19877,WA
53029,2.298915916,0.07,0.336265724,96,85141,66615,5,Democrate,29213,22746,WA
53031,2.534713386,0.07,0.199900686,96,32221,25414,6,Democrate,17204,6931,WA
53033,2.456418331,0.06,0.4261229,96,2252782,1892880,1,Democrate,907310,269167,WA
53035,2.115355855,0.07,0.366611044,96,271473,196780,3,Democrate,90277,61563,WA
53037,1.570585167,0.08,0.829915511,96,47935,26603,5,Republican,11421,14105,WA
53039,1.37632107,0.09,0.287179487,96,22425,10912,6,Republican,5959,7237,WA
53041,1.440482238,0.09,0.267176329,96,80707,42653,5,Republican,14520,29391,WA
53043,1.659658104,0.07,0.145534327,96,10939,6522,6,Republican,1713,5150,WA
53045,1.793419003,0.08,0.365803978,96,66768,42001,5,Republican,17269,18710,WA
53047,1.895509315,0.09,0.660464456,96,42243,29083,6,Republican,8900,11840,WA
53049,1.774153353,0.08,0.132615371,96,22471,13804,6,Republican,6794,6953,WA
53051,1.219542407,0.09,0.47937919,96,13724,5789,3,Republican,2593,5728,WA
53053,1.88443833,0.08,0.320988309,96,904980,618056,2,Democrate,249506,197730,WA
